date,oil_diff_target,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TermSpread,TreasuryYield,FedFundsRate
2017-07-10,0.6600000000000037,0.72501612,244.243,112.1587,11.11,100.1068,13290.1,495350.0,37112.22857295809,9397.0,0.98,2.38,1.15
2017-07-11,0.4199999999999946,0.72501612,244.243,112.1434,10.89,100.1068,13290.1,495350.0,37112.22857295809,9397.0,1.0,2.37,1.15
2017-07-12,0.5800000000000054,0.72501612,244.243,111.5904,10.3,100.1068,13290.1,495350.0,37112.22857295809,9397.0,0.98,2.33,1.15
2017-07-13,0.4699999999999988,0.72501612,244.243,111.5365,9.9,100.1068,13290.1,495350.0,37112.22857295809,9397.0,0.98,2.35,1.15
2017-07-14,-0.509999999999998,0.72501612,244.243,110.9075,9.51,100.1068,13290.1,490623.0,37112.22857295809,9429.0,0.98,2.33,1.15
2017-07-17,0.3799999999999954,0.72501612,244.243,110.9304,9.82,100.1068,13290.1,490623.0,37112.22857295809,9429.0,0.95,2.31,1.15
2017-07-18,0.7000000000000028,0.72501612,244.243,110.4356,9.89,100.1068,13290.1,490623.0,37112.22857295809,9429.0,0.91,2.27,1.15
2017-07-19,-0.3700000000000045,0.72501612,244.243,110.4339,9.79,100.1068,13290.1,490623.0,37112.22857295809,9429.0,0.9,2.27,1.15
2017-07-20,-0.9499999999999956,0.72501612,244.243,110.2512,9.58,100.1068,13290.1,490623.0,37112.22857295809,9429.0,0.9,2.27,1.15
2017-07-21,0.4299999999999997,0.72501612,244.243,110.191,9.36,100.1068,13290.1,483415.0,37112.22857295809,9410.0,0.88,2.24,1.15
2017-07-24,1.5600000000000025,0.72501612,244.243,110.2004,9.43,100.1068,13290.1,483415.0,37112.22857295809,9410.0,0.89,2.26,1.15
2017-07-25,0.8099999999999952,0.72501612,244.243,110.2835,9.43,100.1068,13290.1,483415.0,37112.22857295809,9410.0,0.93,2.33,1.15
2017-07-26,0.4699999999999988,0.72501612,244.243,110.3811,9.6,100.1068,13290.1,483415.0,37112.22857295809,9410.0,0.93,2.29,1.15
2017-07-27,0.6700000000000017,0.72501612,244.243,110.216,10.11,100.1068,13290.1,483415.0,37112.22857295809,9410.0,0.96,2.32,1.15
2017-07-28,0.490000000000002,0.72501612,244.243,109.92,10.29,100.1068,13290.1,481888.0,37112.22857295809,9430.0,0.96,2.3,1.15
2017-07-31,-1.0200000000000031,0.72501612,244.243,109.8177,10.26,100.1068,13290.1,481888.0,37112.22857295809,9430.0,0.96,2.3,1.15
2017-08-01,0.4100000000000037,0.67086016,245.183,109.8495,10.09,99.6925,13291.7,481888.0,36997.39857295809,9430.0,0.92,2.26,1.16
2017-08-02,-0.5700000000000003,0.67086016,245.183,109.7503,10.28,99.6925,13291.7,481888.0,36997.39857295809,9430.0,0.91,2.27,1.16
2017-08-03,0.5399999999999991,0.67086016,245.183,109.8332,10.44,99.6925,13291.7,481888.0,36997.39857295809,9430.0,0.9,2.24,1.16
2017-08-04,-0.2000000000000028,0.67086016,245.183,110.2808,10.03,99.6925,13291.7,475437.0,36997.39857295809,9423.0,0.91,2.27,1.16
2017-08-07,-0.2999999999999971,0.67086016,245.183,110.373,9.93,99.6925,13291.7,475437.0,36997.39857295809,9423.0,0.9,2.26,1.16
2017-08-08,0.5200000000000031,0.67086016,245.183,110.396,10.96,99.6925,13291.7,475437.0,36997.39857295809,9423.0,0.93,2.29,1.16
2017-08-09,-1.0500000000000045,0.67086016,245.183,110.3671,11.11,99.6925,13291.7,475437.0,36997.39857295809,9423.0,0.91,2.24,1.16
2017-08-10,0.2700000000000031,0.67086016,245.183,110.1886,16.04,99.6925,13291.7,475437.0,36997.39857295809,9423.0,0.87,2.2,1.16
2017-08-11,-1.2199999999999989,0.67086016,245.183,110.0422,15.51,99.6925,13291.7,466492.0,36997.39857295809,9502.0,0.89,2.19,1.16
2017-08-14,-0.0200000000000031,0.67086016,245.183,110.095,12.33,99.6925,13291.7,466492.0,36997.39857295809,9502.0,0.89,2.22,1.16
2017-08-15,-0.7700000000000031,0.67086016,245.183,110.4846,12.04,99.6925,13291.7,466492.0,36997.39857295809,9502.0,0.92,2.27,1.16
2017-08-16,0.2700000000000031,0.67086016,245.183,110.4394,11.74,99.6925,13291.7,466492.0,36997.39857295809,9502.0,0.9,2.23,1.16
2017-08-17,1.5200000000000031,0.67086016,245.183,110.1673,15.55,99.6925,13291.7,466492.0,36997.39857295809,9502.0,0.87,2.19,1.16
2017-08-18,-1.2000000000000028,0.67086016,245.183,110.041,14.26,99.6925,13291.7,463165.0,36997.39857295809,9528.0,0.86,2.19,1.16
2017-08-21,0.259999999999998,0.67086016,245.183,109.7349,13.19,99.6925,13291.7,463165.0,36997.39857295809,9528.0,0.86,2.18,1.16
2017-08-22,0.8000000000000043,0.67086016,245.183,109.8386,11.35,99.6925,13291.7,463165.0,36997.39857295809,9528.0,0.89,2.22,1.16
2017-08-23,-1.2100000000000009,0.67086016,245.183,109.8095,12.25,99.6925,13291.7,463165.0,36997.39857295809,9528.0,0.85,2.17,1.16
2017-08-24,0.4099999999999966,0.67086016,245.183,109.7524,12.23,99.6925,13291.7,463165.0,36997.39857295809,9528.0,0.86,2.19,1.16
2017-08-25,-1.25,0.67086016,245.183,109.3415,11.28,99.6925,13291.7,457773.0,36997.39857295809,9530.0,0.82,2.17,1.16
2017-08-28,0.0600000000000022,0.67086016,245.183,109.1815,11.32,99.6925,13291.7,457773.0,36997.39857295809,9530.0,0.83,2.16,1.16
2017-08-29,-0.5,0.67086016,245.183,109.0946,11.7,99.6925,13291.7,457773.0,36997.39857295809,9530.0,0.8,2.13,1.16
2017-08-30,1.2999999999999972,0.67086016,245.183,109.4052,11.22,99.6925,13291.7,457773.0,36997.39857295809,9530.0,0.82,2.15,1.16
2017-08-31,0.0600000000000022,0.67086016,245.183,109.3686,10.59,99.6925,13291.7,457773.0,36997.39857295809,9530.0,0.79,2.12,1.16
2017-09-01,1.3100000000000025,0.56521264,246.435,109.0504,10.13,99.7954,13364.4,462353.0,37101.28997080756,8781.0,0.81,2.16,1.15
2017-09-05,0.5,0.56521264,246.435,108.8664,12.23,99.7954,13364.4,462353.0,37101.28997080756,8781.0,0.77,2.07,1.15
2017-09-06,-0.0300000000000011,0.56521264,246.435,108.4897,11.63,99.7954,13364.4,462353.0,37101.28997080756,8781.0,0.8,2.1,1.15
2017-09-07,-1.6600000000000037,0.56521264,246.435,107.9224,11.55,99.7954,13364.4,462353.0,37101.28997080756,8781.0,0.78,2.05,1.15
2017-09-08,0.6200000000000045,0.56521264,246.435,107.808,12.12,99.7954,13364.4,468241.0,37101.28997080756,9353.0,0.79,2.06,1.15
2017-09-11,0.1499999999999985,0.56521264,246.435,108.153,10.73,99.7954,13364.4,468241.0,37101.28997080756,9353.0,0.82,2.14,1.15
2017-09-12,1.0899999999999963,0.56521264,246.435,108.3239,10.58,99.7954,13364.4,468241.0,37101.28997080756,9353.0,0.84,2.17,1.15
2017-09-13,0.5600000000000023,0.56521264,246.435,108.6628,10.5,99.7954,13364.4,468241.0,37101.28997080756,9353.0,0.85,2.2,1.15
2017-09-14,0.0399999999999991,0.56521264,246.435,108.618,10.44,99.7954,13364.4,468241.0,37101.28997080756,9353.0,0.83,2.2,1.15
2017-09-15,-0.019999999999996,0.56521264,246.435,108.3147,10.17,99.7954,13364.4,472832.0,37101.28997080756,9510.0,0.81,2.2,1.15
2017-09-18,-0.3400000000000034,0.56521264,246.435,108.6401,10.15,99.7954,13364.4,472832.0,37101.28997080756,9510.0,0.83,2.23,1.15
2017-09-19,0.75,0.56521264,246.435,108.6142,10.18,99.7954,13364.4,472832.0,37101.28997080756,9510.0,0.84,2.24,1.15
2017-09-20,0.2899999999999991,0.56521264,246.435,108.4329,9.78,99.7954,13364.4,472832.0,37101.28997080756,9510.0,0.83,2.28,1.15
2017-09-21,-0.25,0.56521264,246.435,108.9267,9.67,99.7954,13364.4,472832.0,37101.28997080756,9510.0,0.82,2.27,1.15
2017-09-22,1.5200000000000031,0.56521264,246.435,108.7542,9.59,99.7954,13364.4,470986.0,37101.28997080756,9547.0,0.8,2.26,1.15
2017-09-25,-0.259999999999998,0.56521264,246.435,109.3302,10.21,99.7954,13364.4,470986.0,37101.28997080756,9547.0,0.78,2.22,1.15
2017-09-26,0.5499999999999972,0.56521264,246.435,109.7769,10.17,99.7954,13364.4,470986.0,37101.28997080756,9547.0,0.79,2.24,1.15
2017-09-27,-0.5200000000000031,0.56521264,246.435,110.0722,9.87,99.7954,13364.4,470986.0,37101.28997080756,9547.0,0.84,2.31,1.15
2017-09-28,0.0500000000000042,0.56521264,246.435,110.2415,9.55,99.7954,13364.4,470986.0,37101.28997080756,9547.0,0.86,2.31,1.15
2017-09-29,-1.0799999999999983,0.56521264,246.435,110.0867,9.51,99.7954,13364.4,464963.0,37101.28997080756,9561.0,0.86,2.33,1.15
2017-10-02,-0.1500000000000056,0.72914351,246.626,110.3686,9.45,101.0247,13377.0,464963.0,36862.4414761839,9561.0,0.85,2.34,1.15
2017-10-03,-0.4399999999999977,0.72914351,246.626,110.3281,9.51,101.0247,13377.0,464963.0,36862.4414761839,9561.0,0.86,2.33,1.15
2017-10-04,0.7899999999999991,0.72914351,246.626,110.2425,9.63,101.0247,13377.0,464963.0,36862.4414761839,9561.0,0.86,2.33,1.15
2017-10-05,-1.4499999999999955,0.72914351,246.626,110.5823,9.19,101.0247,13377.0,464963.0,36862.4414761839,9561.0,0.86,2.35,1.15
2017-10-06,0.2399999999999948,0.72914351,246.626,110.7841,9.65,101.0247,13377.0,462216.0,36862.4414761839,9480.0,0.83,2.37,1.15
2017-10-09,1.3500000000000014,0.72914351,246.626,110.7841,10.33,101.0247,13377.0,462216.0,36862.4414761839,9480.0,0.83,2.37,1.15
2017-10-10,0.3699999999999974,0.72914351,246.626,110.3034,10.08,101.0247,13377.0,462216.0,36862.4414761839,9480.0,0.84,2.35,1.15
2017-10-11,-0.6899999999999977,0.72914351,246.626,110.3037,9.85,101.0247,13377.0,462216.0,36862.4414761839,9480.0,0.84,2.35,1.15
2017-10-12,0.8200000000000003,0.72914351,246.626,110.3152,9.91,101.0247,13377.0,462216.0,36862.4414761839,9480.0,0.82,2.33,1.15
2017-10-13,0.4299999999999997,0.72914351,246.626,110.2669,9.61,101.0247,13377.0,456485.0,36862.4414761839,8406.0,0.77,2.28,1.15
2017-10-16,0.009999999999998,0.72914351,246.626,110.5432,9.91,101.0247,13377.0,456485.0,36862.4414761839,8406.0,0.76,2.3,1.15
2017-10-17,0.1799999999999997,0.72914351,246.626,110.9141,10.31,101.0247,13377.0,456485.0,36862.4414761839,8406.0,0.76,2.3,1.15
2017-10-18,-0.759999999999998,0.72914351,246.626,110.7214,10.07,101.0247,13377.0,456485.0,36862.4414761839,8406.0,0.75,2.34,1.15
2017-10-19,0.3400000000000034,0.72914351,246.626,110.4577,10.05,101.0247,13377.0,456485.0,36862.4414761839,8406.0,0.75,2.33,1.15
2017-10-20,0.279999999999994,0.72914351,246.626,111.0375,9.97,101.0247,13377.0,457341.0,36862.4414761839,9507.0,0.79,2.39,1.15
2017-10-23,0.4100000000000037,0.72914351,246.626,111.2134,11.07,101.0247,13377.0,457341.0,36862.4414761839,9507.0,0.8,2.38,1.15
2017-10-24,-0.3500000000000014,0.72914351,246.626,111.4027,11.16,101.0247,13377.0,457341.0,36862.4414761839,9507.0,0.82,2.42,1.15
2017-10-25,0.4399999999999977,0.72914351,246.626,111.3904,11.23,101.0247,13377.0,457341.0,36862.4414761839,9507.0,0.83,2.44,1.15
2017-10-26,1.5100000000000051,0.72914351,246.626,111.6418,11.3,101.0247,13377.0,457341.0,36862.4414761839,9507.0,0.83,2.46,1.15
2017-10-27,0.1899999999999977,0.72914351,246.626,112.1495,9.8,101.0247,13377.0,454906.0,36862.4414761839,9553.0,0.83,2.42,1.15
2017-10-30,0.25,0.72914351,246.626,111.901,10.5,101.0247,13377.0,454906.0,36862.4414761839,9553.0,0.79,2.37,1.15
2017-10-31,-0.0399999999999991,0.72914351,246.626,111.8052,10.18,101.0247,13377.0,454906.0,36862.4414761839,9553.0,0.78,2.38,1.15
2017-11-01,0.2299999999999968,0.75219045,247.284,111.7942,10.2,101.2664,13450.3,454906.0,36620.69663747422,9553.0,0.76,2.37,1.16
2017-11-02,1.0800000000000054,0.75219045,247.284,111.5474,9.93,101.2664,13450.3,454906.0,36620.69663747422,9553.0,0.74,2.35,1.16
2017-11-03,1.7100000000000009,0.75219045,247.284,111.9383,9.14,101.2664,13450.3,457143.0,36620.69663747422,9620.0,0.71,2.34,1.16
2017-11-06,-0.1500000000000056,0.75219045,247.284,111.7197,9.4,101.2664,13450.3,457143.0,36620.69663747422,9620.0,0.71,2.32,1.16
2017-11-07,-0.3699999999999974,0.75219045,247.284,111.9446,9.89,101.2664,13450.3,457143.0,36620.69663747422,9620.0,0.69,2.32,1.16
2017-11-08,0.3399999999999963,0.75219045,247.284,111.6935,9.78,101.2664,13450.3,457143.0,36620.69663747422,9620.0,0.67,2.32,1.16
2017-11-09,-0.4099999999999966,0.75219045,247.284,111.5626,10.5,101.2664,13450.3,457143.0,36620.69663747422,9620.0,0.7,2.33,1.16
2017-11-10,0.0200000000000031,0.75219045,247.284,111.5626,11.29,101.2664,13450.3,458997.0,36620.69663747422,9645.0,0.73,2.4,1.16
2017-11-13,-1.1000000000000014,0.75219045,247.284,111.7833,11.5,101.2664,13450.3,458997.0,36620.69663747422,9645.0,0.7,2.4,1.16
2017-11-14,-0.3900000000000005,0.75219045,247.284,111.5097,11.59,101.2664,13450.3,458997.0,36620.69663747422,9645.0,0.7,2.38,1.16
2017-11-15,-0.1400000000000005,0.75219045,247.284,111.4809,13.13,101.2664,13450.3,458997.0,36620.69663747422,9645.0,0.65,2.33,1.16
2017-11-16,1.0700000000000005,0.75219045,247.284,111.2568,11.76,101.2664,13450.3,458997.0,36620.69663747422,9645.0,0.65,2.37,1.16
2017-11-17,0.0,0.75219045,247.284,111.0016,11.43,101.2664,13450.3,457142.0,36620.69663747422,9658.0,0.62,2.35,1.16
2017-11-20,0.6300000000000026,0.75219045,247.284,111.2599,10.65,101.2664,13450.3,457142.0,36620.69663747422,9658.0,0.6,2.37,1.16
2017-11-21,1.0399999999999991,0.75219045,247.284,110.9828,9.73,101.2664,13450.3,457142.0,36620.69663747422,9658.0,0.59,2.36,1.16
2017-11-22,1.0599999999999952,0.75219045,247.284,110.5632,9.88,101.2664,13450.3,457142.0,36620.69663747422,9658.0,0.58,2.32,1.16
2017-11-24,-0.8399999999999963,0.75219045,247.284,110.0253,9.67,101.2664,13450.3,453713.0,36620.69663747422,9682.0,0.59,2.34,1.16
2017-11-27,-0.1400000000000005,0.75219045,247.284,110.1136,9.87,101.2664,13450.3,453713.0,36620.69663747422,9682.0,0.58,2.32,1.16
2017-11-28,-0.7100000000000009,0.75219045,247.284,110.3018,10.03,101.2664,13450.3,453713.0,36620.69663747422,9682.0,0.59,2.34,1.16
2017-11-29,0.1499999999999985,0.75219045,247.284,110.3265,10.7,101.2664,13450.3,453713.0,36620.69663747422,9682.0,0.59,2.37,1.16
2017-11-30,0.9500000000000028,0.75219045,247.284,110.4648,11.28,101.2664,13450.3,453713.0,36620.69663747422,9682.0,0.64,2.42,1.16
2017-12-01,-0.8700000000000045,0.57304923,247.805,110.1413,11.43,101.4644,13555.4,448103.0,36428.493089087126,9707.0,0.59,2.37,1.3
2017-12-04,0.1799999999999997,0.57304923,247.805,110.397,11.68,101.4644,13555.4,448103.0,36428.493089087126,9707.0,0.57,2.37,1.3
2017-12-05,-1.8699999999999977,0.57304923,247.805,110.4905,11.33,101.4644,13555.4,448103.0,36428.493089087126,9707.0,0.53,2.36,1.3
2017-12-06,0.7100000000000009,0.57304923,247.805,110.8711,11.02,101.4644,13555.4,448103.0,36428.493089087126,9707.0,0.55,2.33,1.3
2017-12-07,0.6499999999999986,0.57304923,247.805,111.0178,10.16,101.4644,13555.4,448103.0,36428.493089087126,9707.0,0.57,2.37,1.3
2017-12-08,0.6900000000000048,0.57304923,247.805,111.2273,9.58,101.4644,13555.4,442986.0,36428.493089087126,9780.0,0.58,2.38,1.3
2017-12-11,-0.720000000000006,0.57304923,247.805,111.0827,9.34,101.4644,13555.4,442986.0,36428.493089087126,9780.0,0.57,2.39,1.3
2017-12-12,-0.529999999999994,0.57304923,247.805,111.5214,9.92,101.4644,13555.4,442986.0,36428.493089087126,9780.0,0.57,2.4,1.3
2017-12-13,0.4099999999999966,0.57304923,247.805,111.2759,10.18,101.4644,13555.4,442986.0,36428.493089087126,9780.0,0.57,2.36,1.3
2017-12-14,0.2899999999999991,0.57304923,247.805,111.0893,10.49,101.4644,13555.4,442986.0,36428.493089087126,9780.0,0.53,2.35,1.3
2017-12-15,-0.1199999999999974,0.57304923,247.805,111.1286,9.42,101.4644,13555.4,436491.0,36428.493089087126,9789.0,0.51,2.35,1.3
2017-12-18,0.3200000000000003,0.57304923,247.805,110.9086,9.53,101.4644,13555.4,436491.0,36428.493089087126,9789.0,0.55,2.39,1.3
2017-12-19,0.6000000000000014,0.57304923,247.805,111.1255,10.03,101.4644,13555.4,436491.0,36428.493089087126,9789.0,0.59,2.46,1.3
2017-12-20,0.25,0.57304923,247.805,110.8361,9.72,101.4644,13555.4,436491.0,36428.493089087126,9789.0,0.62,2.49,1.3
2017-12-21,-0.0900000000000034,0.57304923,247.805,110.8786,9.62,101.4644,13555.4,436491.0,36428.493089087126,9789.0,0.59,2.48,1.3
2017-12-22,1.2999999999999972,0.57304923,247.805,111.0997,9.9,101.4644,13555.4,431882.0,36428.493089087126,9754.0,0.57,2.48,1.3
2017-12-26,0.1200000000000045,0.57304923,247.805,110.9758,10.25,101.4644,13555.4,431882.0,36428.493089087126,9754.0,0.55,2.47,1.3
2017-12-27,0.1700000000000017,0.57304923,247.805,110.8553,10.47,101.4644,13555.4,431882.0,36428.493089087126,9754.0,0.53,2.42,1.3
2017-12-28,0.6199999999999974,0.57304923,247.805,110.5154,10.18,101.4644,13555.4,431882.0,36428.493089087126,9754.0,0.52,2.43,1.3
2017-12-29,-0.0900000000000034,0.57304923,247.805,110.0783,11.04,101.4644,13555.4,424463.0,36428.493089087126,9782.0,0.51,2.4,1.3
2018-01-02,1.240000000000002,0.87378801,248.859,109.6445,9.77,101.4625,13541.3,424463.0,36721.2013645069,9782.0,0.54,2.46,1.41
2018-01-03,0.3699999999999974,0.87378801,248.859,109.6751,9.15,101.4625,13541.3,424463.0,36721.2013645069,9782.0,0.5,2.44,1.41
2018-01-04,-0.4899999999999949,0.87378801,248.859,109.4777,9.22,101.4625,13541.3,424463.0,36721.2013645069,9782.0,0.5,2.46,1.41
2018-01-05,0.2399999999999948,0.87378801,248.859,109.3496,9.22,101.4625,13541.3,419515.0,36721.2013645069,9492.0,0.51,2.47,1.41
2018-01-08,1.1900000000000048,0.87378801,248.859,109.5681,9.52,101.4625,13541.3,419515.0,36721.2013645069,9492.0,0.53,2.49,1.41
2018-01-09,0.6799999999999997,0.87378801,248.859,109.9025,10.08,101.4625,13541.3,419515.0,36721.2013645069,9492.0,0.57,2.55,1.41
2018-01-10,0.2100000000000008,0.87378801,248.859,109.628,9.82,101.4625,13541.3,419515.0,36721.2013645069,9492.0,0.57,2.55,1.41
2018-01-11,0.4099999999999966,0.87378801,248.859,109.4888,9.88,101.4625,13541.3,419515.0,36721.2013645069,9492.0,0.56,2.54,1.41
2018-01-12,-0.3999999999999986,0.87378801,248.859,108.901,10.16,101.4625,13541.3,412654.0,36721.2013645069,9750.0,0.56,2.55,1.41
2018-01-16,0.1000000000000014,0.87378801,248.859,108.3218,11.66,101.4625,13541.3,412654.0,36721.2013645069,9750.0,0.51,2.54,1.41
2018-01-17,0.0399999999999991,0.87378801,248.859,108.1526,11.91,101.4625,13541.3,412654.0,36721.2013645069,9750.0,0.52,2.57,1.41
2018-01-18,-0.5799999999999983,0.87378801,248.859,108.0655,12.22,101.4625,13541.3,412654.0,36721.2013645069,9750.0,0.57,2.62,1.41
2018-01-19,0.279999999999994,0.87378801,248.859,107.9455,11.27,101.4625,13541.3,411583.0,36721.2013645069,9878.0,0.58,2.64,1.41
2018-01-22,0.7900000000000063,0.87378801,248.859,108.107,11.03,101.4625,13541.3,411583.0,36721.2013645069,9878.0,0.58,2.66,1.41
2018-01-23,1.2399999999999949,0.87378801,248.859,107.9979,11.1,101.4625,13541.3,411583.0,36721.2013645069,9878.0,0.57,2.63,1.41
2018-01-24,-0.0699999999999931,0.87378801,248.859,107.0802,11.47,101.4625,13541.3,411583.0,36721.2013645069,9878.0,0.57,2.65,1.41
2018-01-25,0.6499999999999915,0.87378801,248.859,106.5052,11.58,101.4625,13541.3,411583.0,36721.2013645069,9878.0,0.55,2.63,1.41
2018-01-26,-0.5600000000000023,0.87378801,248.859,106.6911,11.08,101.4625,13541.3,418359.0,36721.2013645069,9919.0,0.53,2.66,1.41
2018-01-29,-1.0699999999999932,0.87378801,248.859,107.1142,13.84,101.4625,13541.3,418359.0,36721.2013645069,9919.0,0.59,2.7,1.41
2018-01-30,0.1799999999999926,0.87378801,248.859,107.1064,14.79,101.4625,13541.3,418359.0,36721.2013645069,9919.0,0.6,2.73,1.41
2018-01-31,1.1000000000000083,0.87378801,248.859,106.7696,13.54,101.4625,13541.3,418359.0,36721.2013645069,9919.0,0.58,2.72,1.41
2018-02-01,-0.4200000000000017,1.08846929,249.529,106.4877,13.47,101.7085,13547.3,418359.0,36556.94468247925,9919.0,0.62,2.78,1.42
2018-02-02,-1.3199999999999932,1.08846929,249.529,107.1151,17.31,101.7085,13547.3,420254.0,36556.94468247925,10251.0,0.69,2.84,1.42
2018-02-05,-0.70000000000001,1.08846929,249.529,107.33,37.32,101.7085,13547.3,420254.0,36556.94468247925,10251.0,0.69,2.77,1.42
2018-02-06,-1.5700000000000005,1.08846929,249.529,107.5204,29.98,101.7085,13547.3,420254.0,36556.94468247925,10251.0,0.69,2.79,1.42
2018-02-07,-0.6099999999999994,1.08846929,249.529,107.7175,27.73,101.7085,13547.3,420254.0,36556.94468247925,10251.0,0.69,2.84,1.42
2018-02-08,-2.0999999999999943,1.08846929,249.529,108.3025,33.46,101.7085,13547.3,420254.0,36556.94468247925,10251.0,0.72,2.85,1.42
2018-02-09,0.2099999999999937,1.08846929,249.529,108.2582,29.06,101.7085,13547.3,422095.0,36556.94468247925,10271.0,0.78,2.83,1.42
2018-02-12,-0.0799999999999983,1.08846929,249.529,108.0332,25.61,101.7085,13547.3,422095.0,36556.94468247925,10271.0,0.77,2.86,1.42
2018-02-13,1.3700000000000043,1.08846929,249.529,107.7574,24.97,101.7085,13547.3,422095.0,36556.94468247925,10271.0,0.73,2.83,1.42
2018-02-14,0.779999999999994,1.08846929,249.529,107.4691,19.26,101.7085,13547.3,422095.0,36556.94468247925,10271.0,0.74,2.91,1.42
2018-02-15,0.4100000000000037,1.08846929,249.529,106.9867,19.13,101.7085,13547.3,422095.0,36556.94468247925,10271.0,0.71,2.9,1.42
2018-02-16,0.019999999999996,1.08846929,249.529,107.0359,19.46,101.7085,13547.3,420479.0,36556.94468247925,10270.0,0.66,2.87,1.42
2018-02-20,-0.1799999999999997,1.08846929,249.529,107.6249,20.6,101.7085,13547.3,420479.0,36556.94468247925,10270.0,0.63,2.88,1.42
2018-02-21,0.990000000000002,1.08846929,249.529,107.8679,20.02,101.7085,13547.3,420479.0,36556.94468247925,10270.0,0.68,2.94,1.42
2018-02-22,0.8000000000000043,1.08846929,249.529,107.8668,18.72,101.7085,13547.3,420479.0,36556.94468247925,10270.0,0.67,2.92,1.42
2018-02-23,0.2899999999999991,1.08846929,249.529,107.6804,16.49,101.7085,13547.3,423498.0,36556.94468247925,10283.0,0.63,2.88,1.42
2018-02-26,-0.8700000000000045,1.08846929,249.529,107.7347,15.8,101.7085,13547.3,423498.0,36556.94468247925,10283.0,0.64,2.86,1.42
2018-02-27,-1.509999999999998,1.08846929,249.529,108.1731,18.59,101.7085,13547.3,423498.0,36556.94468247925,10283.0,0.63,2.9,1.42
2018-02-28,-0.4500000000000028,1.08846929,249.529,108.3903,19.85,101.7085,13547.3,423498.0,36556.94468247925,10283.0,0.62,2.87,1.42
2018-03-01,0.2100000000000008,1.02953583,249.577,108.5358,22.47,102.2067,13586.5,423498.0,36349.2820096682,10283.0,0.59,2.81,1.51
2018-03-02,1.3000000000000045,1.02953583,249.577,108.5358,19.59,102.2067,13586.5,425906.0,36349.2820096682,10369.0,0.61,2.86,1.51
2018-03-05,0.0499999999999971,1.02953583,249.577,108.3614,18.73,102.2067,13586.5,425906.0,36349.2820096682,10369.0,0.64,2.88,1.51
2018-03-06,-1.4499999999999955,1.02953583,249.577,107.7969,18.36,102.2067,13586.5,425906.0,36349.2820096682,10369.0,0.63,2.88,1.51
2018-03-07,-0.9600000000000009,1.02953583,249.577,108.0911,17.76,102.2067,13586.5,425906.0,36349.2820096682,10369.0,0.64,2.89,1.51
2018-03-08,1.8900000000000008,1.02953583,249.577,108.2671,16.54,102.2067,13586.5,425906.0,36349.2820096682,10369.0,0.61,2.86,1.51
2018-03-09,-0.6700000000000017,1.02953583,249.577,107.923,14.64,102.2067,13586.5,430928.0,36349.2820096682,10381.0,0.63,2.9,1.51
2018-03-12,-0.6600000000000037,1.02953583,249.577,107.9438,15.78,102.2067,13586.5,430928.0,36349.2820096682,10381.0,0.6,2.87,1.51
2018-03-13,0.2000000000000028,1.02953583,249.577,107.7384,16.35,102.2067,13586.5,430928.0,36349.2820096682,10381.0,0.58,2.84,1.51
2018-03-14,0.269999999999996,1.02953583,249.577,107.8623,17.23,102.2067,13586.5,430928.0,36349.2820096682,10381.0,0.55,2.81,1.51
2018-03-15,1.1300000000000026,1.02953583,249.577,108.2032,16.59,102.2067,13586.5,430928.0,36349.2820096682,10381.0,0.53,2.82,1.51
2018-03-16,-0.2800000000000011,1.02953583,249.577,108.4332,15.8,102.2067,13586.5,428306.0,36349.2820096682,10407.0,0.54,2.85,1.51
2018-03-19,1.3599999999999994,1.02953583,249.577,108.3145,19.02,102.2067,13586.5,428306.0,36349.2820096682,10407.0,0.54,2.85,1.51
2018-03-20,1.7299999999999969,1.02953583,249.577,108.4953,18.2,102.2067,13586.5,428306.0,36349.2820096682,10407.0,0.55,2.89,1.51
2018-03-21,-0.8499999999999943,1.02953583,249.577,108.4953,17.86,102.2067,13586.5,428306.0,36349.2820096682,10407.0,0.58,2.89,1.51
2018-03-22,1.5499999999999972,1.02953583,249.577,107.9935,23.34,102.2067,13586.5,428306.0,36349.2820096682,10407.0,0.54,2.83,1.51
2018-03-23,-0.3100000000000023,1.02953583,249.577,107.7495,24.87,102.2067,13586.5,429949.0,36349.2820096682,10433.0,0.54,2.82,1.51
2018-03-26,-0.2800000000000011,1.02953583,249.577,107.1819,21.03,102.2067,13586.5,429949.0,36349.2820096682,10433.0,0.52,2.85,1.51
2018-03-27,-0.9099999999999966,1.02953583,249.577,107.3359,22.5,102.2067,13586.5,429949.0,36349.2820096682,10433.0,0.52,2.78,1.51
2018-03-28,0.5700000000000074,1.02953583,249.577,107.5733,22.87,102.2067,13586.5,429949.0,36349.2820096682,10433.0,0.49,2.77,1.51
2018-03-29,-1.8200000000000072,1.02953583,249.577,107.665,19.97,102.2067,13586.5,429949.0,36349.2820096682,10433.0,0.47,2.74,1.51
2018-04-02,0.3599999999999994,1.01435433,250.227,107.7033,23.62,103.3329,13598.7,425332.0,36324.560396764966,10460.0,0.48,2.73,1.69
2018-04-03,-0.0599999999999951,1.01435433,250.227,107.5624,21.1,103.3329,13598.7,425332.0,36324.560396764966,10460.0,0.51,2.79,1.69
