date,sent_demand_7d,news_demand_7d,nonews_demand_7d,sent_supply_7d,news_supply_7d,nonews_supply_7d,sent_geopolitical_7d,news_geopolitical_7d,nonews_geopolitical_7d,sent_financial_7d,news_financial_7d,nonews_financial_7d
2021-12-23,-0.3787606191386778,11.0,0,-0.36670419812435284,6.0,0,0.18273743744274323,26.0,0,-0.1733436248420425,12.0,0
2021-12-24,-0.17007484012593813,13.0,0,-0.2535264774691314,8.0,0,0.14340523291778334,27.0,0,-0.17241091718379806,14.0,0
2021-12-25,-0.17007484012593813,13.0,0,-0.2535264774691314,8.0,0,0.04514003638954193,25.0,0,-0.36517511795585333,13.0,0
2021-12-26,-0.17007484012593813,13.0,0,-0.2535264774691314,8.0,0,-0.13321973568915096,25.0,0,-0.36517511795585333,13.0,0
2021-12-27,0.06498901913563422,13.0,0,-0.07982446037931368,7.0,0,-0.017812075008017514,24.0,0,-0.13011126390968739,13.0,0
2021-12-28,0.12813946114232153,11.0,0,0.029444769024848917,6.0,0,0.016204179362911103,24.0,0,0.06038194205611965,12.0,0
2021-12-29,0.21901283006494254,12.0,0,0.004627923946827622,6.0,0,0.04341317702395197,20.0,0,0.20462343509619454,11.0,0
2021-12-30,0.2843058341803651,10.0,0,0.0688122074352577,5.0,0,0.016235602212448675,18.0,0,0.15790111996854367,10.0,0
2021-12-31,0.30105747185492276,7.0,0,0.02535480819642541,3.0,0,0.152386624443655,15.0,0,0.28300300415139673,7.0,0
2022-01-01,0.3357512751904627,10.0,0,-0.19200170459225777,4.0,0,0.23485812711130277,17.0,0,0.3843866980634632,8.0,0
2022-01-02,0.3357512751904627,10.0,0,-0.020830685272812864,5.0,0,0.30676875216886385,18.0,0,0.3843866980634632,8.0,0
2022-01-03,0.21014222151910272,11.0,0,-0.1633035798246662,6.0,0,0.14924692475636073,18.0,0,0.16385614713653948,8.0,0
2022-01-04,0.3527074191408854,9.0,0,-0.22417161278426648,5.0,0,0.25297269573257775,13.0,0,0.23369716377928879,8.0,0
2022-01-05,0.44829191764195775,7.0,0,-0.03939072601497173,4.0,0,0.13516334823465756,13.0,0,0.2995290989056233,6.0,0
2022-01-06,0.2982815570301482,6.0,0,-0.3519619678457578,3.0,0,0.12928296339565074,13.0,0,0.18494733143597872,5.0,0
2022-01-07,0.10536303464323295,9.0,0,-0.33760347217321396,8.0,0,0.05794177275328393,17.0,0,0.12703825077042008,9.0,0
2022-01-08,-0.017691449986563596,6.0,0,-0.1687808819115162,7.0,0,-0.1830788577596348,16.0,0,-0.03868255496490716,8.0,0
2022-01-09,-0.017691449986563596,6.0,0,-0.5850980188697577,6.0,0,-0.26646346516079394,14.0,0,-0.04580626236274813,9.0,0
2022-01-10,0.1818050064353481,5.0,0,-0.13411020860075948,6.0,0,-0.08761400755287892,14.0,0,0.16165917960461262,8.0,0
2022-01-11,-0.026506732114487053,7.0,0,-0.002331338201959928,11.0,0,-0.16549101321854545,19.0,0,0.01717514337506179,11.0,0
2022-01-12,0.07281884765030741,14.0,0,0.0628460443112999,15.0,0,-0.02746618125173803,24.0,0,-0.03216734852641793,15.0,0
2022-01-13,0.03334025669665573,20.0,0,0.05626222590605416,21.0,0,-0.09259115759697246,28.0,0,-0.050583883369607306,21.0,0
2022-01-14,0.01820374386207697,20.0,0,-0.07229494067529837,19.0,0,-0.21323614924525244,25.0,0,-0.2147617849468118,19.0,0
2022-01-15,0.043846747906331696,24.0,0,-0.08721757875496727,23.0,0,-0.06928656956491393,28.0,0,-0.16278182365488061,22.0,0
2022-01-16,-0.092466230312565,25.0,0,-0.20480708173653556,24.0,0,0.02236183326957462,29.0,0,-0.18047796999503435,21.0,0
2022-01-17,-0.07112350119404541,28.0,0,-0.18598074247572752,26.0,0,0.0357947159957671,33.0,0,-0.019737589039233505,24.0,0
2022-01-18,-0.11571799885732899,25.0,0,-0.11689443501555141,22.0,0,-0.15072257175952924,28.0,0,-0.2218593832009307,20.0,0
2022-01-19,-0.13024301987348327,22.0,0,-0.05272351818469666,21.0,0,-0.1747008736821869,24.0,0,-0.15799281998197454,19.0,0
2022-01-20,-0.11276825087972807,24.0,0,-0.061129476819630886,21.0,0,-0.18901382831179298,29.0,0,-0.1708382239513511,21.0,0
2022-01-21,0.01984824068171703,27.0,0,0.12787919038618425,22.0,0,-0.06357034074322672,35.0,0,-0.0068448258744964775,23.0,0
2022-01-22,-0.10877661595845382,29.0,0,0.05104426719758304,22.0,0,-0.13027893461010961,38.0,0,-0.1355840418772356,23.0,0
2022-01-23,0.05153688077504446,28.0,0,0.2112756616681711,21.0,0,-0.2975770907129628,38.0,0,-0.1355840418772356,23.0,0
2022-01-24,-0.022285887835702428,24.0,0,0.22191240544586135,18.0,0,-0.39574975305225246,33.0,0,-0.3194937134006369,20.0,0
2022-01-25,-0.008274250182633502,28.0,0,0.04233531632615877,22.0,0,-0.2578978399548344,38.0,0,-0.1221112742864835,23.0,0
2022-01-26,-0.12137682706428059,28.0,0,-0.1271785380582635,21.0,0,-0.21718114098729316,39.0,0,-0.12016577495572447,23.0,0
2022-01-27,-0.2280506255881239,23.0,0,-0.19142278730403628,17.0,0,-0.22602690671935258,33.0,0,-0.09903229013395784,19.0,0
2022-01-28,-0.09561597459639097,18.0,0,-0.17461239730007944,15.0,0,-0.24271556767930721,28.0,0,0.07103256965676967,16.0,0
2022-01-29,0.06293558459728968,18.0,0,-0.01591029196977615,16.0,0,-0.11591866198513258,29.0,0,0.22775657093773308,19.0,0
2022-01-30,-0.09997525826717406,19.0,0,-0.01591029196977615,16.0,0,-0.10658621436191945,30.0,0,0.037375584482732926,20.0,0
2022-01-31,-0.2166967092614088,20.0,0,-0.08987257344027359,20.0,0,-0.1626441787839647,35.0,0,-0.010046706996148378,23.0,0
2022-02-01,-0.2815094241606337,19.0,0,-0.09601351770106699,23.0,0,-0.16444256351414066,40.0,0,-0.08610257814150464,25.0,0
2022-02-02,-0.29990663359473846,18.0,0,-0.1411223889250929,24.0,0,-0.22438527601589645,40.0,0,-0.13387844157848666,26.0,0
2022-02-03,-0.1054148956734154,19.0,0,-0.06569802845155612,28.0,0,-0.15966652558033312,44.0,0,-0.11799535688589355,25.0,0
2022-02-04,-0.18253386825589188,19.0,0,-0.21422583430022413,28.0,0,-0.03641357876341616,42.0,0,-0.16157752223357186,25.0,0
2022-02-05,-0.13915169927557655,17.0,0,-0.2524830054414148,26.0,0,-0.0063223443914630795,40.0,0,-0.11170842823395044,21.0,0
2022-02-06,-0.00992207038992384,16.0,0,-0.2524830054414148,26.0,0,0.16838249920841836,39.0,0,0.022095058359102453,20.0,0
2022-02-07,0.17149859857745484,15.0,0,-0.21938827086705712,23.0,0,0.21697620592586692,36.0,0,0.044719131288325824,19.0,0
2022-02-08,0.32580079711042353,14.0,0,-0.17801531965637374,21.0,0,0.24162502699191593,26.0,0,0.09428300271586844,18.0,0
2022-02-09,0.3734550457354636,16.0,0,-0.1720112054867463,22.0,0,0.2726314515799341,29.0,0,0.09471686294612806,20.0,0
2022-02-10,0.22180098648183058,17.0,0,-0.17107751585232714,19.0,0,0.26341124252593573,26.0,0,0.13988222571400324,20.0,0
2022-02-11,0.20545968853247673,19.0,0,-0.07104112731758505,21.0,0,0.22274236142679676,27.0,0,0.08700264386522294,23.0,0
2022-02-12,0.19905645394697796,18.0,0,0.006947775461917938,22.0,0,0.1913432154560549,26.0,0,0.09857721907707573,24.0,0
2022-02-13,0.19905645394697796,18.0,0,0.006947775461917938,22.0,0,0.1363276219549809,26.0,0,0.09857721907707573,24.0,0
2022-02-14,0.2628157740614067,19.0,0,0.14740243345861218,22.0,0,0.134516462446412,26.0,0,0.15005986655131007,22.0,0
2022-02-15,0.19925650988395027,21.0,0,0.13071456221708408,20.0,0,0.10759972194621492,32.0,0,0.17521278327330972,21.0,0
2022-02-16,0.27517832124916225,20.0,0,0.1369779496583053,19.0,0,0.1341665695129962,34.0,0,0.22023840142413995,20.0,0
2022-02-17,0.2764495377842752,21.0,0,0.12645593783559486,19.0,0,0.08665278724451746,34.0,0,0.16525186389684698,21.0,0
2022-02-18,0.29100982741349285,21.0,0,0.0949413304656951,19.0,0,-0.011115273518716011,35.0,0,0.17708171732723735,19.0,0
2022-02-19,0.24890637056281176,19.0,0,0.04296642912603501,20.0,0,-0.09775600178376309,35.0,0,0.0012875899299981453,22.0,0
2022-02-20,0.24890637056281176,19.0,0,0.04296642912603501,20.0,0,-0.18994206717446913,35.0,0,0.0012875899299981453,22.0,0
2022-02-21,0.035471610724926085,20.0,0,-0.18526784084064682,20.0,0,-0.1930133892278676,33.0,0,0.0012875899299981453,22.0,0
2022-02-22,0.07789998075791775,23.0,0,-0.12827285825947507,19.0,0,-0.15880240309440236,34.0,0,0.07609064134458723,21.0,0
2022-02-23,0.036849132566047674,19.0,0,-0.020154028489357906,20.0,0,-0.2516735617731078,34.0,0,0.13911508719126403,18.0,0
2022-02-24,0.07289719337686199,17.0,0,-0.09411911447015074,23.0,0,-0.27671160633649894,37.0,0,0.11084326735387269,18.0,0
2022-02-25,0.02995305566915455,21.0,0,-0.07723533396113902,26.0,0,-0.26904375908715245,57.0,0,0.09067680959900243,22.0,0
2022-02-26,-0.020611881228562855,28.0,0,-0.07698478130438914,34.0,0,-0.2330401021139368,74.0,0,0.1340721842936346,25.0,0
2022-02-27,-0.020611881228562855,28.0,0,-0.07698478130438914,34.0,0,-0.15204472765126606,79.0,0,0.1340721842936346,25.0,0
2022-02-28,0.12379728691053722,28.0,0,0.1962592556780677,35.0,0,-0.12056112917234882,84.0,0,0.25367198986242784,27.0,0
2022-03-01,0.04093893779375203,27.0,0,0.11519157581423072,38.0,0,-0.19991546342724575,94.0,0,0.16784667320273558,30.0,0
2022-03-02,0.048672969030800366,33.0,0,0.019567232011699142,42.0,0,-0.18497519313208607,102.0,0,0.07726737104169061,35.0,0
2022-03-03,0.005607868566007893,36.0,0,0.06676984118068564,46.0,0,-0.1822980397691805,110.0,0,0.1141631599372777,37.0,0
2022-03-04,-0.0874400927738788,34.0,0,0.035455677509566595,47.0,0,-0.16580146895504563,98.0,0,0.025181349109434713,37.0,0
2022-03-05,-0.05862302571527709,29.0,0,0.07251109716404854,37.0,0,-0.11864150011356338,86.0,0,0.07436691060854468,31.0,0
2022-03-06,-0.05862302571527709,29.0,0,0.03987853380385791,39.0,0,-0.20143145293594775,84.0,0,0.08045869526218918,32.0,0
2022-03-07,-0.0005803861592466505,29.0,0,-0.07753642220382707,42.0,0,-0.16212516302042013,85.0,0,0.013343210605157039,35.0,0
2022-03-08,-0.006857121818225768,30.0,0,-0.07353123921479672,48.0,0,-0.09133605021486864,85.0,0,0.02806176869179203,42.0,0
2022-03-09,-0.03762158683929875,39.0,0,-0.06216561620101505,56.0,0,-0.08988462619243187,94.0,0,-0.0005389857842779756,50.0,0
2022-03-10,-0.12792730008118905,38.0,0,-0.07835945292885986,52.0,0,-0.09171869901856468,91.0,0,-0.11531990320206817,48.0,0
2022-03-11,-0.06221979492831784,43.0,0,-0.08361272312182204,57.0,0,-0.11492882477582775,97.0,0,-0.08759386393381437,51.0,0
2022-03-12,0.0013796802654509148,43.0,0,-0.049726841661860734,58.0,0,-0.09194823270712907,96.0,0,-0.07012744154167028,51.0,0
2022-03-13,0.006183743533887556,45.0,0,0.036893437393760206,57.0,0,0.03580896640147154,93.0,0,-0.10131691566262468,50.0,0
2022-03-14,-0.00493462151866774,44.0,0,-0.014824678386210155,54.0,0,-0.08990618972866636,90.0,0,-0.2278418310923882,49.0,0
2022-03-15,0.019346724064754704,41.0,0,-0.03212405036838088,48.0,0,-0.14426171024719256,81.0,0,-0.2569262569925435,40.0,0
2022-03-16,0.03357007594424354,31.0,0,-0.05000942047078146,35.0,0,-0.10102153628591518,58.0,0,-0.2444472779985515,28.0,0
2022-03-17,0.05719638761532104,27.0,0,-0.055354465234806347,34.0,0,-0.07969064498412626,52.0,0,-0.17091479343879534,26.0,0
2022-03-18,0.08626054667069452,22.0,0,-0.010635300308820745,26.0,0,-0.07864034910041684,41.0,0,-0.19856719247117205,21.0,0
2022-03-19,0.011350186193539374,22.0,0,-0.12558400140010884,25.0,0,-0.13673884518612966,38.0,0,-0.33894590582025935,21.0,0
2022-03-20,0.007407196701711368,20.0,0,-0.10901996461408478,26.0,0,-0.1201748076018291,39.0,0,-0.1617026093438089,22.0,0
2022-03-21,-0.0069840405990058,22.0,0,-0.18952298438442602,27.0,0,-0.16705639347158985,37.0,0,-0.23494018237328232,20.0,0
2022-03-22,-0.06079011877946958,21.0,0,-0.21502055691422095,25.0,0,-0.12577385624979956,33.0,0,-0.23463734963332242,19.0,0
2022-03-23,-0.045980783181989254,20.0,0,-0.18454618160169392,28.0,0,-0.15438330611412038,35.0,0,-0.3206773769842193,17.0,0
2022-03-24,-0.06161284890646725,24.0,0,-0.20940220828966366,29.0,0,-0.20434790806144765,35.0,0,-0.30698626247855504,17.0,0
2022-03-25,-0.18405381434907506,25.0,0,-0.26444301481491755,28.0,0,-0.20189363909109195,38.0,0,-0.3144793098548514,17.0,0
2022-03-26,-0.31051168483423264,26.0,0,-0.27653336455335925,30.0,0,-0.2356268924749679,40.0,0,-0.2561058978261868,17.0,0
2022-03-27,-0.31051168483423264,26.0,0,-0.3808406756747336,30.0,0,-0.33993420918427775,40.0,0,-0.449083075716367,16.0,0
2022-03-28,-0.31467632774729276,25.0,0,-0.2268516297939987,29.0,0,-0.16435101881091094,42.0,0,-0.24900264309770925,15.0,0
2022-03-29,-0.29141283688497616,26.0,0,-0.20388957501300387,28.0,0,-0.1629863827740627,46.0,0,-0.23935901878275959,19.0,0
2022-03-30,-0.4549398991253433,24.0,0,-0.31754571716301144,24.0,0,-0.16301560439465074,44.0,0,-0.24663212841250984,19.0,0
2022-03-31,-0.29816862442789377,21.0,0,-0.33058003546435666,25.0,0,-0.15686425338842433,43.0,0,-0.27276039912757105,19.0,0
2022-04-01,-0.2212479250926542,26.0,0,-0.31791831544532323,37.0,0,-0.14430000877103938,47.0,0,-0.24207363193075207,26.0,0
2022-04-02,-0.0801929710621032,25.0,0,-0.22577797314255074,39.0,0,-0.10462484899021339,48.0,0,-0.25645288212687123,26.0,0
2022-04-03,-0.188609706387085,27.0,0,-0.3159825920137628,38.0,0,-0.08237898899685778,47.0,0,-0.25645288212687123,26.0,0
2022-04-04,-0.14048005289547297,27.0,0,-0.2910182466607725,37.0,0,-0.25895674702312277,49.0,0,-0.4602619401101306,26.0,0
2022-04-05,-0.13157583722860836,28.0,0,-0.222593284451087,43.0,0,-0.2455587102868965,55.0,0,-0.35038772535484813,26.0,0
2022-04-06,-0.04018062560968251,31.0,0,-0.1460590985732189,46.0,0,-0.2478554617776167,60.0,0,-0.2810145312265732,31.0,0
2022-04-07,-0.16176689794746688,32.0,0,-0.11372992883448527,43.0,0,-0.2199107160251124,63.0,0,-0.2868732975865746,33.0,0
2022-04-08,-0.17315046211505034,25.0,0,-0.09409990858797689,32.0,0,-0.21690817265568077,57.0,0,-0.3475352805713929,24.0,0
2022-04-09,-0.11676995604232474,26.0,0,-0.09127691878478918,30.0,0,-0.23677877439500122,53.0,0,-0.2572705188544377,24.0,0
2022-04-10,0.003620071006783724,24.0,0,0.026045285653391887,29.0,0,-0.23630872910624262,54.0,0,-0.2572705188544377,24.0,0
2022-04-11,-0.09946576107759013,22.0,0,0.11278524345166425,29.0,0,0.013546502147985917,50.0,0,0.04100507667642994,24.0,0
2022-04-12,-0.009519992354325801,21.0,0,-0.009850709279999157,24.0,0,-0.0168318114452257,45.0,0,-0.07016947946200747,19.0,0
2022-04-13,0.0007413366110997022,21.0,0,0.04053085569757968,23.0,0,0.034912219426636915,47.0,0,0.01158193863100497,16.0,0
2022-04-14,0.24843786791898329,21.0,0,0.1767328989562682,22.0,0,0.052932457898963094,43.0,0,0.21342820870793547,12.0,0
2022-04-15,0.2955475160060452,22.0,0,0.16479428319208736,22.0,0,0.051421712946299825,45.0,0,0.2730946544583682,14.0,0
2022-04-16,0.2247925338475035,21.0,0,0.04377633766529876,18.0,0,-0.010118625237852516,42.0,0,0.08369099789868233,12.0,0
2022-04-17,0.2247925338475035,21.0,0,-0.03652621221373832,19.0,0,-0.08348642460401161,41.0,0,0.08369099789868233,12.0,0
2022-04-18,0.2247925338475035,21.0,0,-0.18883588445735058,18.0,0,-0.24362281909132522,40.0,0,-0.0750371909855552,11.0,0
2022-04-19,0.20958341409568693,17.0,0,-0.11582802368017533,14.0,0,-0.2176856746019872,31.0,0,-0.03527918797529581,9.0,0
2022-04-20,0.18335344594088399,17.0,0,-0.140692961517544,17.0,0,-0.23962157697641062,29.0,0,-0.09291138148788952,9.0,0
2022-04-21,-0.050246285321190784,16.0,0,-0.18992037908839327,17.0,0,-0.2174564516137321,28.0,0,-0.2790494326308056,13.0,0
2022-04-22,-0.03666886865394174,15.0,0,-0.19927383245168517,20.0,0,-0.24354447624301204,30.0,0,-0.25001427905323576,14.0,0
2022-04-23,-0.13375529654246426,15.0,0,-0.29642096900580717,20.0,0,-0.20715261379222363,33.0,0,-0.28061707785042594,14.0,0
2022-04-24,-0.27743635313895826,16.0,0,-0.36318478261320186,20.0,0,-0.1793228224506258,34.0,0,-0.3949257781853276,15.0,0
2022-04-25,-0.20591146764604154,21.0,0,-0.27911405132008005,24.0,0,-0.13203199641217325,39.0,0,-0.3318143429648543,17.0,0
2022-04-26,-0.1200991860258259,24.0,0,-0.29174461244481936,28.0,0,-0.19644652703215218,43.0,0,-0.34034169852024015,21.0,0
2022-04-27,-0.0213134000476981,23.0,0,-0.34447376778726246,24.0,0,-0.21613600783582257,40.0,0,-0.1700580646150877,19.0,0
2022-04-28,0.023157019793455167,24.0,0,-0.3527501321940993,26.0,0,-0.2719249630020327,46.0,0,-0.1542792432010172,19.0,0
2022-04-29,0.03372885592148781,26.0,0,-0.33059869264030745,23.0,0,-0.22926349094242385,49.0,0,-0.15983777581048847,19.0,0
2022-04-30,0.13164877318777152,29.0,0,-0.24553071298887805,31.0,0,-0.19934880888992648,52.0,0,-0.02153679252203006,23.0,0
2022-05-01,0.29561699863988916,28.0,0,-0.25909981082178773,31.0,0,-0.1740132174746257,50.0,0,0.1169005053117873,22.0,0
2022-05-02,0.32439780640415855,23.0,0,-0.40286654866418786,28.0,0,-0.23915845293325924,45.0,0,0.1435320397466423,20.0,0
2022-05-03,0.35901864017359925,23.0,0,-0.3256785946927728,27.0,0,-0.07872964985442901,44.0,0,0.36166840545833134,18.0,0
2022-05-04,0.2750238491222264,23.0,0,-0.2555579264766522,26.0,0,-0.01660134388706403,45.0,0,0.21522283966342629,20.0,0
2022-05-05,0.11589371622540072,23.0,0,-0.2618715843570138,25.0,0,0.08610361799213366,43.0,0,0.1664372152657738,22.0,0
2022-05-06,0.12454619154201037,24.0,0,-0.24959434580708312,26.0,0,0.143135033667082,39.0,0,0.21331253126618427,24.0,0
2022-05-07,0.1386954871117183,22.0,0,-0.1100530148528162,20.0,0,0.1948014753200058,35.0,0,0.30230171226319835,21.0,0
2022-05-08,0.1386954871117183,22.0,0,0.02946219339759811,19.0,0,0.1948014753200058,35.0,0,0.30230171226319835,21.0,0
2022-05-09,-0.027643103376104722,24.0,0,0.09425078761867349,20.0,0,0.13505592050784293,42.0,0,0.10199622431444762,22.0,0
2022-05-10,-0.1855492339014917,25.0,0,-0.08553931753461562,18.0,0,0.09665497844727867,45.0,0,-0.16733849613321186,22.0,0
2022-05-11,-0.192125506405275,26.0,0,-0.11164886849777156,24.0,0,0.05010720008407212,48.0,0,-0.24044878149316404,24.0,0
2022-05-12,-0.052185502075146606,26.0,0,-0.11786960263270886,24.0,0,0.00426110320349585,46.0,0,-0.2351455802127481,20.0,0
2022-05-13,-0.08571291144471606,20.0,0,-0.09807353188645923,21.0,0,-0.06674532753282374,40.0,0,-0.30882892927361844,14.0,0
2022-05-14,-0.09709784265659326,19.0,0,-0.047181989700119574,19.0,0,-0.008833891847392777,40.0,0,-0.2835387320982084,15.0,0
2022-05-15,-0.09709784265659326,19.0,0,-0.12413309302757543,20.0,0,-0.05127807851234577,41.0,0,-0.2835387320982084,15.0,0
2022-05-16,0.05534979997513208,17.0,0,-0.18996160611554627,19.0,0,-0.1559347444213928,36.0,0,-0.1603402354319888,14.0,0
2022-05-17,0.17186301870582016,19.0,0,-0.03755283294733439,24.0,0,-0.15789284728353437,36.0,0,0.07002438096950474,17.0,0
2022-05-18,0.0593472407044223,18.0,0,-0.07435679914695878,22.0,0,-0.17321571954071974,35.0,0,0.07592981249714913,16.0,0
2022-05-19,0.09038616142546146,15.0,0,-0.05158902145922186,19.0,0,-0.18442207289164866,34.0,0,0.09074859604394715,13.0,0
2022-05-20,0.12525462697570533,20.0,0,-0.16240841451854934,23.0,0,-0.17859446633947165,38.0,0,0.12842857538877708,16.0,0
2022-05-21,-0.012403292339295057,22.0,0,-0.31765639691037084,26.0,0,-0.2550949650070084,40.0,0,-0.01586105627939073,17.0,0
2022-05-22,-0.008763312781229549,23.0,0,-0.2729591775633809,25.0,0,-0.3288474645916492,40.0,0,-0.01586105627939073,17.0,0
2022-05-23,-0.008763312781229549,23.0,0,-0.14011189586793385,24.0,0,-0.27174073419651945,39.0,0,-0.01586105627939073,17.0,0
2022-05-24,-0.07873351401649407,22.0,0,-0.184395408599327,23.0,0,-0.25069252381263873,44.0,0,0.01596809279484085,15.0,0
2022-05-25,0.014784779834250708,22.0,0,-0.08857069437702499,20.0,0,-0.21559071203265057,40.0,0,0.06079483835492315,14.0,0
2022-05-26,-0.030993806850165034,24.0,0,-0.11707879593595867,22.0,0,-0.22590619636670004,40.0,0,0.048972294200212,15.0,0
2022-05-27,-0.08166017576586443,22.0,0,0.06212997650727625,21.0,0,-0.23576189959754384,39.0,0,0.06622042136266851,16.0,0
2022-05-28,-0.19138100622997914,18.0,0,-0.09089413397014143,18.0,0,-0.24539965414996495,38.0,0,-0.12615506973117566,13.0,0
2022-05-29,-0.23154452447779458,17.0,0,-0.09089413397014143,18.0,0,-0.22103938005221574,38.0,0,-0.12615506973117566,13.0,0
2022-05-30,-0.23154452447779458,17.0,0,-0.07825438445433976,20.0,0,-0.18229912990327227,38.0,0,-0.07432007268071154,15.0,0
2022-05-31,-0.19913473417051117,17.0,0,-0.07116017744152085,18.0,0,-0.1714251326297278,32.0,0,-0.08196987499379428,17.0,0
2022-06-01,-0.2805623029265551,17.0,0,-0.04534425585722878,22.0,0,-0.18327015066585914,39.0,0,-0.005720416208108083,19.0,0
2022-06-02,-0.20822672745212895,18.0,0,-0.07706096061387115,25.0,0,-0.1439000939443362,44.0,0,0.008840085620371202,22.0,0
2022-06-03,-0.24098378034541362,14.0,0,-0.059648333342805025,21.0,0,-0.11863821613122581,41.0,0,0.016367617500946164,17.0,0
2022-06-04,0.08489849477773549,16.0,0,0.13236152668601817,23.0,0,-0.10958484488824652,44.0,0,0.2062156382979206,19.0,0
2022-06-05,0.1472372331749649,18.0,0,0.1630606532293264,25.0,0,-0.08195502452438434,45.0,0,0.1499925296158635,20.0,0
2022-06-06,0.25240563206219435,19.0,0,0.19274670158010268,23.0,0,-0.18507901188404438,45.0,0,0.26074519645060534,19.0,0
2022-06-07,0.32052228774409747,17.0,0,0.23744467969998595,23.0,0,-0.2665386000715313,46.0,0,0.24971777787690796,17.0,0
2022-06-08,0.29042735800612723,15.0,0,0.09975573337740366,18.0,0,-0.2948492487360973,38.0,0,0.165255070366483,15.0,0
2022-06-09,0.18875204883515842,16.0,0,0.050111113260278346,19.0,0,-0.3500900092632131,35.0,0,0.1468551289290192,17.0,0
2022-06-10,0.10496202379997296,20.0,0,-0.09219955638538872,19.0,0,-0.36784441409542296,35.0,0,0.0733752849378758,19.0,0
2022-06-11,0.0527172727510334,18.0,0,-0.15113783168369935,19.0,0,-0.3201578743359848,30.0,0,0.1498696292262704,17.0,0
2022-06-12,0.032700469743992704,17.0,0,-0.1662679728127957,18.0,0,-0.2180500876294691,29.0,0,0.205240698708665,17.0,0
2022-06-13,-0.09155738971506544,16.0,0,-0.1662679728127957,18.0,0,-0.019192967524270632,31.0,0,0.017549043964772193,17.0,0
2022-06-14,-0.0008594527685392706,14.0,0,-0.23733096676952548,17.0,0,-0.0020836238261490725,30.0,0,-0.04213581406067859,18.0,0
2022-06-15,0.07643629763689318,18.0,0,-0.19100646618827585,23.0,0,-0.006096652926995516,35.0,0,-0.07827015337977715,20.0,0
2022-06-16,0.14725857145256474,22.0,0,-0.033999134427941745,23.0,0,0.07518361533607625,37.0,0,-0.07234824459245852,20.0,0
2022-06-17,0.29383264267299747,22.0,0,-0.016580820346014602,24.0,0,0.05420159852679154,36.0,0,0.054011409998028954,19.0,0
2022-06-18,0.2553099934270399,28.0,0,-0.04485862549350022,26.0,0,-0.012306756511650585,44.0,0,-0.06143930145716719,24.0,0
2022-06-19,0.12256215391163205,28.0,0,-0.1776064650089081,26.0,0,-0.12609060564882055,44.0,0,-0.11442493046375175,23.0,0
2022-06-20,0.12256215391163205,28.0,0,-0.28356559909309964,27.0,0,-0.2212377529421208,41.0,0,-0.04441578263106418,22.0,0
2022-06-21,-0.1591326451291226,31.0,0,-0.35263899722497677,27.0,0,-0.29750245241040646,37.0,0,-0.08899001721913588,19.0,0
2022-06-22,-0.0957195973178992,35.0,0,-0.2511665597767094,23.0,0,-0.23463180489361504,37.0,0,-0.05685391863808009,20.0,0
2022-06-23,-0.23500429067450257,31.0,0,-0.3874263472722045,21.0,0,-0.3508169612892739,31.0,0,-0.10056197288756541,19.0,0
2022-06-24,-0.2388882672414183,29.0,0,-0.29243368309523377,22.0,0,-0.2553285783978325,31.0,0,-0.11229224614178115,20.0,0
2022-06-25,-0.2678475215099751,24.0,0,-0.3817589280594672,18.0,0,-0.35845387951229474,23.0,0,-0.2469041603555279,15.0,0
2022-06-26,-0.21341453153640022,23.0,0,-0.3553833375064035,17.0,0,-0.3221421611391838,22.0,0,-0.2469041603555279,15.0,0
2022-06-27,-0.32854044993097575,24.0,0,-0.35285827722400426,17.0,0,-0.3185894566036211,26.0,0,-0.2469041603555279,15.0,0
2022-06-28,-0.19888886074121617,26.0,0,-0.24448938367090053,22.0,0,-0.23398771897313916,37.0,0,-0.1343012905617552,17.0,0
2022-06-29,-0.21387129002546382,23.0,0,-0.2823610885401389,25.0,0,-0.27668630389030674,39.0,0,-0.10838429390142332,17.0,0
2022-06-30,-0.12868358946168815,25.0,0,-0.2317593066005169,28.0,0,-0.22533369377720755,43.0,0,-0.05570850552370125,18.0,0
2022-07-01,-0.2646150337772384,27.0,0,-0.32559868206902004,31.0,0,-0.2853943134642482,45.0,0,-0.02970191140969569,17.0,0
2022-07-02,-0.2520031260256285,26.0,0,-0.1505217380139844,34.0,0,-0.09380012386219433,48.0,0,0.12802030385161464,20.0,0
2022-07-03,-0.2520031260256285,26.0,0,-0.2667503264015161,35.0,0,-0.13990132258184665,50.0,0,-0.054003389578105465,21.0,0
2022-07-04,-0.12156974284998352,25.0,0,-0.27157578193725146,35.0,0,-0.23091879354301717,47.0,0,-0.054003389578105465,21.0,0
2022-07-05,-0.1856717281642236,20.0,0,-0.40616278878973844,29.0,0,-0.3493408187538451,35.0,0,-0.24135949077188124,19.0,0
2022-07-06,-0.32626486880749095,22.0,0,-0.44081919287017796,29.0,0,-0.3956899801417003,33.0,0,-0.24032869926239864,18.0,0
2022-07-07,-0.4059618681410534,24.0,0,-0.4995243101575583,29.0,0,-0.40875290071828274,37.0,0,-0.25418305421868936,16.0,0
2022-07-08,-0.28193313282810967,23.0,0,-0.4157417995156721,26.0,0,-0.3859645440113836,39.0,0,-0.34511391160388766,17.0,0
2022-07-09,-0.13715768790700356,26.0,0,-0.4348251604574866,26.0,0,-0.45392437193985163,40.0,0,-0.28385101322395084,17.0,0
